//X Y Z R G B
-23.03517342 9.45573997 -2.28298807 170 0 0
-23.03340149 9.49952316 -2.36320806 170 0 0
-23.05333519 9.42022610 -2.32804990 170 0 0
-23.00275230 9.61303520 -2.33971810 170 0 0
-23.12643242 9.71450710 -2.37229705 170 0 0
-23.02931023 9.43474483 -2.33762097 170 0 0
-23.03479767 9.56319141 -2.35396290 170 0 0
-23.06423759 9.37417030 -2.36964512 170 0 0
-23.16869736 9.52105522 -2.28077602 170 0 0
-23.02263069 9.44471836 -2.32279801 170 0 0
-22.99033356 9.47413635 -2.34197402 170 0 0
-23.03837395 9.51438999 -2.33145189 170 0 0
-23.04481697 9.64305019 -2.33946991 170 0 0
-23.03127480 9.67525482 -2.30014205 170 0 0
-23.09802818 9.43838501 -2.28642201 170 0 0
-23.04052162 9.55259228 -2.35817289 170 0 0
-22.99011040 9.45643425 -2.33495808 170 0 0
-23.01809311 9.65394783 -2.33562899 170 0 0
-23.19052696 9.50462914 -2.35462499 170 0 0
-23.00907135 9.53973007 -2.33069992 170 0 0
-23.09853172 9.58992767 -2.24979401 170 0 0
-23.25696182 9.68357944 -2.35907602 170 0 0
-23.10274124 9.70541477 -2.35201812 170 0 0
-23.03303719 9.62591362 -2.31082511 170 0 0
-23.17257881 9.72218800 -2.29634094 170 0 0
-23.13112259 9.43973732 -2.26447392 170 0 0
-23.04747772 9.41346359 -2.33380699 170 0 0
-23.16143990 9.41372395 -2.37133098 170 0 0
-23.06354332 9.37403011 -2.34834695 170 0 0
-23.15402412 9.67968941 -2.29435897 170 0 0
-23.31610870 9.67229462 -2.33562112 170 0 0
-23.02762413 9.50962353 -2.37782598 170 0 0
-23.06149673 9.43609238 -2.29874706 170 0 0
-22.99321175 9.44673347 -2.34558105 170 0 0
-23.02473640 9.49600220 -2.35571909 170 0 0
-23.19631195 9.47892189 -2.24197197 170 0 0
-23.00076675 9.60691261 -2.36930490 170 0 0
-23.09898186 9.72954464 -2.34626794 170 0 0
-23.01331711 9.61762238 -2.31675410 170 0 0
-23.05322647 9.46068287 -2.31585407 170 0 0
-23.07756042 9.37977886 -2.34336400 170 0 0
-23.16972733 9.45568466 -2.24069500 170 0 0
-23.16899681 9.46784687 -2.24875998 170 0 0
-23.10803032 9.70761871 -2.35417509 170 0 0
-23.02754402 9.47220707 -2.28467798 170 0 0
-23.12194252 9.59631538 -2.24633503 170 0 0
-23.11169052 9.39817047 -2.36072397 170 0 0
-23.23815155 9.61325741 -2.30183697 170 0 0
-23.06934929 9.60542870 -2.30799699 170 0 0
-23.02435493 9.42042255 -2.36253500 170 0 0
-23.11586952 9.54658127 -2.24481797 170 0 0
-23.06502533 9.56357765 -2.24398804 170 0 0
-23.05903053 9.45983887 -2.29943705 170 0 0
-23.13508034 9.45348835 -2.29643393 170 0 0
-22.97749138 9.45150089 -2.35970998 170 0 0
-23.06463051 9.36224842 -2.35919809 170 0 0
-23.01305962 9.57932568 -2.35129595 170 0 0
-23.04840088 9.50577259 -2.29247403 170 0 0
-23.06228447 9.63818741 -2.30591893 170 0 0
-23.19346237 9.38910007 -2.32540488 170 0 0
-23.16142082 9.59071922 -2.23544407 170 0 0
-23.34126282 9.67893124 -2.36836600 170 0 0
-23.01821136 9.41098022 -2.34570408 170 0 0
-23.05001640 9.44348526 -2.30282307 170 0 0
-22.98447037 9.51215076 -2.36283803 170 0 0
-23.05269241 9.65466690 -2.36593103 170 0 0
-23.01730347 9.53421783 -2.33030891 170 0 0
-23.22379494 9.68220615 -2.30971909 170 0 0
-23.03223991 9.46182537 -2.31679893 170 0 0
-23.09197044 9.35993958 -2.27661395 170 0 0
-23.16555023 9.58989334 -2.25161505 170 0 0
-23.01191139 9.55362225 -2.29094696 170 0 0
-23.14530373 9.47016716 -2.28037691 170 0 0
-23.09638977 9.70276546 -2.34808111 170 0 0
-23.03735542 9.48847580 -2.29580808 170 0 0
-23.03467178 9.63871956 -2.28592801 170 0 0
-23.05287552 9.44484520 -2.27636409 170 0 0
-23.05343246 9.43277454 -2.30120397 170 0 0
-23.03852463 9.48897457 -2.29444504 170 0 0
-23.10531616 9.40328026 -2.35603499 170 0 0
-23.06371880 9.50458813 -2.30562592 170 0 0
-23.02186584 9.53153133 -2.37641501 170 0 0
-23.10409355 9.63034153 -2.28909397 170 0 0
-23.00950050 9.52773380 -2.30269504 170 0 0
-22.98652840 9.53104496 -2.32121611 170 0 0
-23.14428711 9.57115841 -2.24525499 170 0 0
-23.09555626 9.71523380 -2.35983300 170 0 0
-23.07328415 9.63007355 -2.27893209 170 0 0
-23.06130028 9.54944801 -2.33585811 170 0 0
-23.00900459 9.51475143 -2.36965704 170 0 0
-23.13414192 9.45353508 -2.29309011 170 0 0
-23.03113747 9.57686043 -2.29456997 170 0 0
-23.17652893 9.35697842 -2.35101104 170 0 0
-23.02301025 9.44950199 -2.26806808 170 0 0
-23.03272247 9.39930534 -2.34964490 170 0 0
-23.27648163 9.69382191 -2.30541205 170 0 0
-23.01410675 9.42844963 -2.34731603 170 0 0
-23.18096924 9.49719524 -2.25185990 170 0 0
-23.09621811 9.67743492 -2.30360198 170 0 0
-23.09554672 9.61409664 -2.22753000 170 0 0
-23.02333069 9.54560566 -2.33702898 170 0 0
-22.98543930 9.42963696 -2.34952211 170 0 0
-23.03684044 9.47577190 -2.32357693 170 0 0
-23.06843185 9.45126820 -2.27033091 170 0 0
-23.36980438 9.66360283 -2.35827208 170 0 0
-23.19170380 9.47700405 -2.24601007 170 0 0
-23.05805016 9.42234325 -2.30143499 170 0 0
-22.98670006 9.53095436 -2.31234407 170 0 0
-23.06386185 9.46677399 -2.28348589 170 0 0
-23.09619331 9.59058762 -2.25819707 170 0 0
-23.01146507 9.62878704 -2.38177204 170 0 0
-23.01559639 9.51744080 -2.37539411 170 0 0
-23.04053688 9.58131504 -2.30999398 170 0 0
-23.00978851 9.53856564 -2.31324697 170 0 0
-23.09649277 9.59422970 -2.25688410 170 0 0
-22.99988937 9.43594265 -2.24233389 170 0 0
-23.01538277 9.53524685 -2.36595201 170 0 0
-23.00876045 9.53913403 -2.33307505 170 0 0
-23.03438950 9.52547169 -2.33964705 170 0 0
-23.00694466 9.58973312 -2.29692006 170 0 0
-23.06610680 9.62712383 -2.34981394 170 0 0
-23.04635239 9.49669647 -2.35366702 170 0 0
-23.10547447 9.35343266 -2.26953697 170 0 0
-22.98232269 9.45347023 -2.36182094 170 0 0
-23.09312630 9.38603878 -2.29994893 170 0 0
-22.96854591 9.39917660 -2.36625791 170 0 0
-22.99078751 9.58296394 -2.29995894 170 0 0
-23.16066360 9.59038830 -2.23690796 170 0 0
-23.07866478 9.67006302 -2.30330801 170 0 0
-23.05072975 9.62041664 -2.31123805 170 0 0
-23.14518738 9.45784283 -2.26457310 170 0 0
-23.04988480 9.47475338 -2.31601095 170 0 0
-23.05971336 9.47323132 -2.30213499 170 0 0
-23.13274193 9.47761154 -2.22145796 170 0 0
-23.04329872 9.45342064 -2.34734988 170 0 0
-23.10900879 9.65798664 -2.27127695 170 0 0
-23.03261757 9.41157055 -2.35337400 170 0 0
-23.11395073 9.57109928 -2.29562807 170 0 0
-23.13878441 9.47996712 -2.24009705 170 0 0
-23.24107170 9.65201759 -2.35057998 170 0 0
-23.00619888 9.56000996 -2.36697888 170 0 0
-23.08756447 9.61035442 -2.28687096 170 0 0
-22.96599770 9.55956459 -2.37259412 170 0 0
-23.06532860 9.57604027 -2.33123493 170 0 0
-23.12129784 9.67525482 -2.31684208 170 0 0
-23.06743622 9.38242435 -2.29575896 170 0 0
-23.21800423 9.38652039 -2.32476211 170 0 0
-22.99817085 9.53522873 -2.32651901 170 0 0
-23.03584671 9.66471100 -2.30021405 170 0 0
-23.01607895 9.51788521 -2.27128005 170 0 0
-23.07859230 9.50571728 -2.26245904 170 0 0
-23.09360504 9.51059055 -2.29329300 170 0 0
-23.17181778 9.72042179 -2.28938508 170 0 0
-23.03137970 9.46136665 -2.33120704 170 0 0
-23.18335915 9.61386108 -2.29707193 170 0 0
-23.01642227 9.51379013 -2.35653996 170 0 0
-22.98558617 9.46704292 -2.36777592 170 0 0
-22.97459984 9.53849888 -2.30456090 170 0 0
-23.12483025 9.46191502 -2.25979996 170 0 0
-22.94520950 9.39268684 -2.34749603 170 0 0
-22.99923515 9.52385235 -2.29295802 170 0 0
-23.08624649 9.37110138 -2.29078794 170 0 0
-23.09259033 9.53693390 -2.24725103 170 0 0
-23.06027031 9.62434578 -2.32013392 170 0 0
-23.04522133 9.45429611 -2.28066611 170 0 0
-23.11909866 9.39674759 -2.33453202 170 0 0
-23.05484390 9.43322945 -2.31866097 170 0 0
-23.05989075 9.51031971 -2.32210708 170 0 0
-22.98192215 9.59433174 -2.35097194 170 0 0
-23.07822418 9.70103359 -2.35015607 170 0 0
-23.04371834 9.63082695 -2.24650002 170 0 0
-23.00819206 9.61529064 -2.34361911 170 0 0
-23.02283669 9.43187141 -2.36955690 170 0 0
-23.08183861 9.59555340 -2.28683305 170 0 0
-23.18516922 9.47426510 -2.25614691 170 0 0
-23.06090546 9.51091194 -2.29688597 170 0 0
-23.00017357 9.46059036 -2.33435702 170 0 0
-23.05570793 9.62254715 -2.30536389 170 0 0
-23.02938652 9.58629608 -2.32876205 170 0 0
-23.11209106 9.55779171 -2.24962997 170 0 0
-23.40632629 9.71234035 -2.34491205 170 0 0
-23.08586502 9.53565502 -2.29631996 170 0 0
-23.00179863 9.58715153 -2.35867405 170 0 0
-23.02746773 9.52252483 -2.28155589 170 0 0
-23.07014656 9.52804470 -2.25744200 170 0 0
-23.06856346 9.61522007 -2.32990789 170 0 0
-23.03906250 9.40993595 -2.34380794 170 0 0
-23.02362823 9.50812912 -2.35593295 170 0 0
-23.04251480 9.61697197 -2.31346393 170 0 0
-23.15726662 9.72827816 -2.29683805 170 0 0
-23.05466461 9.40813255 -2.31482291 170 0 0
-23.01337814 9.37832165 -2.33758497 170 0 0
-23.08065605 9.51802921 -2.26650500 170 0 0
-22.99894714 9.61128998 -2.36207199 170 0 0
-23.05906105 9.49750137 -2.28535104 170 0 0
-23.02586174 9.52217293 -2.30680490 170 0 0
-23.05237389 9.62103367 -2.32239008 170 0 0
-22.96667290 9.53477383 -2.29745412 170 0 0
-23.04425240 9.41642761 -2.33836389 170 0 0
-23.04703522 9.65676022 -2.30825710 170 0 0
-23.09036636 9.42282295 -2.30105209 170 0 0
-23.02985764 9.54824066 -2.34738708 170 0 0
-23.17365456 9.35587215 -2.34255600 170 0 0
-23.06486893 9.46221638 -2.30310702 170 0 0
-23.09158134 9.62473202 -2.27552605 170 0 0
-23.09387589 9.60081959 -2.24932098 170 0 0
-23.02164268 9.62085915 -2.35142207 170 0 0
-23.21225357 9.37150669 -2.33988309 170 0 0
-23.05870438 9.63698387 -2.26334405 170 0 0
-23.01296043 9.52918434 -2.29975605 170 0 0
-23.35501862 9.69164085 -2.38067794 170 0 0
-23.04534531 9.47963333 -2.27247000 170 0 0
-23.06340027 9.43688774 -2.29730701 170 0 0
-23.15927696 9.58967495 -2.25822210 170 0 0
-23.19613838 9.47342491 -2.24548793 170 0 0
-23.06805992 9.45077229 -2.32054710 170 0 0
-22.99306488 9.55842972 -2.37768102 170 0 0
-23.04746437 9.63741302 -2.38228011 170 0 0
-23.13957214 9.68725395 -2.38104701 170 0 0
-23.11187363 9.59523773 -2.28362489 170 0 0
-23.00960922 9.61581421 -2.35346198 170 0 0
-23.06268501 9.39858723 -2.31677604 170 0 0
-23.09654236 9.60194588 -2.24810290 170 0 0
-22.99681854 9.46436691 -2.36297297 170 0 0
-23.09376335 9.62558937 -2.28347492 170 0 0
-23.01841354 9.50583839 -2.37519312 170 0 0
-23.07364464 9.47893620 -2.30684495 170 0 0
-23.08751869 9.59531784 -2.29155493 170 0 0
-23.14996529 9.39698696 -2.35321593 170 0 0
-23.06799698 9.41360855 -2.36648393 170 0 0
-23.03318024 9.43629646 -2.34448409 170 0 0
-23.10976601 9.54233360 -2.29282308 170 0 0
-23.07023048 9.45181561 -2.29847288 170 0 0
-23.05289841 9.43205357 -2.30065393 170 0 0
-23.16336632 9.59147263 -2.24329305 170 0 0
-22.99769020 9.59779835 -2.37679410 170 0 0
-23.17295837 9.68929863 -2.31671095 170 0 0
-22.97776413 9.43487072 -2.23858595 170 0 0
-23.07700348 9.60615253 -2.32913709 170 0 0
-23.09497643 9.68964577 -2.35110211 170 0 0
-23.14914322 9.45937347 -2.27743292 170 0 0
-23.17061424 9.45590401 -2.26066899 170 0 0
-23.04678726 9.39439583 -2.31137490 170 0 0
-23.03808975 9.52712440 -2.32234001 170 0 0
-23.13594818 9.64860916 -2.35910201 170 0 0
-22.99728203 9.44729328 -2.33919692 170 0 0
-23.02223206 9.53019810 -2.33562112 170 0 0
-23.13785362 9.54297161 -2.25621295 170 0 0
-23.13264656 9.54080677 -2.25871897 170 0 0
-23.08699036 9.56009293 -2.27132392 170 0 0
-23.18415451 9.74344921 -2.35402799 170 0 0
-23.09601974 9.36109543 -2.34426904 170 0 0
-23.01248932 9.62942123 -2.35080409 170 0 0
-23.01089478 9.52820778 -2.31694889 170 0 0
-23.06314468 9.38592339 -2.32272506 170 0 0
-23.36540031 9.68614864 -2.37113404 170 0 0
-22.99915123 9.61158276 -2.33292198 170 0 0
-23.00552559 9.57655621 -2.29915905 170 0 0
-23.02868843 9.48698139 -2.29180908 170 0 0
-22.98995781 9.56921196 -2.37947392 170 0 0
-23.03675652 9.60370064 -2.35387111 170 0 0
-23.01684570 9.57458973 -2.34688401 170 0 0
-23.10361671 9.46410561 -2.30510712 170 0 0
-23.03516388 9.46333790 -2.27302694 170 0 0
-23.02641869 9.53479004 -2.29643989 170 0 0
-23.05651283 9.40925980 -2.31668901 170 0 0
-23.13670731 9.54780006 -2.26764894 170 0 0
-23.04474258 9.49155331 -2.29190207 170 0 0
-23.06985855 9.74215031 -2.33120203 170 0 0
-23.01142120 9.51581860 -2.36013508 170 0 0
-23.09778214 9.60251331 -2.24065304 170 0 0
-23.20383644 9.71254826 -2.29933596 170 0 0
-23.02215767 9.54526520 -2.37948108 170 0 0
-22.93953705 9.39601707 -2.36657095 170 0 0
-23.05664635 9.64803410 -2.33584595 170 0 0
-23.09295654 9.55189037 -2.27396011 170 0 0
-22.98834229 9.43117332 -2.24591398 170 0 0
-23.07072639 9.37702465 -2.28520703 170 0 0
-23.18460083 9.68301296 -2.30784702 170 0 0
-23.06544495 9.46589375 -2.28809500 170 0 0
-23.05401611 9.59411430 -2.32169604 170 0 0
-23.08102989 9.35545254 -2.28341007 170 0 0
-23.06098366 9.62994099 -2.36464596 170 0 0
-23.06519318 9.60112762 -2.34194994 170 0 0
-23.14643478 9.42028809 -2.26329589 170 0 0
-23.05935287 9.51013279 -2.31570411 170 0 0
-23.05050659 9.60774708 -2.32168007 170 0 0
-23.09641647 9.61400318 -2.29242301 170 0 0
-23.21169472 9.38386059 -2.34025502 170 0 0
-23.19903374 9.48005199 -2.23921800 170 0 0
-23.38565445 9.73646832 -2.37031507 170 0 0
-23.01456642 9.65605164 -2.31035709 170 0 0
-23.01659584 9.51808167 -2.27285290 170 0 0
-23.04434395 9.41623974 -2.37102389 170 0 0
-22.97279549 9.58767033 -2.33686090 170 0 0
-23.10255623 9.64708424 -2.30273390 170 0 0
-23.17736244 9.39424038 -2.32648396 170 0 0
-23.03954124 9.66620922 -2.30703807 170 0 0
-22.94091606 9.39823055 -2.37433600 170 0 0
-23.09416389 9.62582493 -2.27418494 170 0 0
-22.99045372 9.53224182 -2.29550910 170 0 0
-23.13482857 9.64918804 -2.36362505 170 0 0
-23.16525650 9.69355297 -2.30828595 170 0 0
-23.20668983 9.39434624 -2.34276009 170 0 0
-23.21288490 9.39680004 -2.35002899 170 0 0
-23.08984566 9.65398312 -2.36724091 170 0 0
-23.05674744 9.39627171 -2.30212498 170 0 0
-23.10346985 9.74365711 -2.38134789 170 0 0
-23.19606018 9.47873306 -2.25401497 170 0 0
-23.07708740 9.74527168 -2.32087493 170 0 0
-23.01407242 9.55564499 -2.31927896 170 0 0
-23.12531471 9.43717194 -2.29197598 170 0 0
-23.08032227 9.69979668 -2.36156702 170 0 0
-23.33567619 9.64111519 -2.31437111 170 0 0
-23.01611519 9.63095570 -2.34952998 170 0 0
-23.03396034 9.60518646 -2.37135601 170 0 0
-23.10404968 9.60612774 -2.30185699 170 0 0
-23.17306519 9.44369030 -2.25418210 170 0 0
-23.01796150 9.60622120 -2.38395309 170 0 0
-23.01610756 9.59494686 -2.35625911 170 0 0
-23.19682693 9.36526108 -2.33997893 170 0 0
-22.99130630 9.58896446 -2.35726595 170 0 0
-23.02968979 9.44792461 -2.33466196 170 0 0
-22.99389267 9.47060204 -2.34901810 170 0 0
-23.06057739 9.41088295 -2.32345796 170 0 0
-23.09092903 9.48598289 -2.31637406 170 0 0
-23.05460930 9.59668827 -2.34570909 170 0 0
-23.04092979 9.65399361 -2.33800411 170 0 0
-23.04378891 9.65976524 -2.32798505 170 0 0
-23.05304527 9.55781841 -2.35455203 170 0 0
-23.09441185 9.61166573 -2.25613093 170 0 0
-23.10243607 9.62922001 -2.28117490 170 0 0
-23.04154968 9.57914162 -2.30177903 170 0 0
-23.05608559 9.41026020 -2.31825399 170 0 0
-23.18638420 9.38636112 -2.30713010 170 0 0
-23.31484795 9.69312477 -2.36744308 170 0 0
-23.12657547 9.61432362 -2.26634407 170 0 0
-23.05176163 9.50735188 -2.32774591 170 0 0
-23.13100052 9.61137867 -2.30135608 170 0 0
-23.05707169 9.58531380 -2.34328294 170 0 0
-22.97079659 9.49975204 -2.35761189 170 0 0
-23.01262474 9.44102859 -2.26204896 170 0 0
-23.08091354 9.53214645 -2.30872393 170 0 0
-23.01535988 9.61802578 -2.38023710 170 0 0
-23.03713226 9.51385975 -2.33461499 170 0 0
-23.02008438 9.67078304 -2.33073807 170 0 0
-22.99794388 9.43536758 -2.24349189 170 0 0
-23.19484329 9.40121460 -2.34436798 170 0 0
-23.07068443 9.37697220 -2.29007697 170 0 0
-23.06274414 9.38590527 -2.35980201 170 0 0
-23.01203537 9.64180279 -2.34640503 170 0 0
-23.03553200 9.56344414 -2.36052108 170 0 0
-23.37551117 9.74180889 -2.37972999 170 0 0
-23.35796356 9.67003727 -2.33996296 170 0 0
-23.00407410 9.61348438 -2.35452700 170 0 0
-22.96860695 9.42287254 -2.34916401 170 0 0
-23.27812386 9.69274998 -2.34819007 170 0 0
-23.21358109 9.68771267 -2.33225894 170 0 0
-23.14913177 9.64130306 -2.38235092 170 0 0
-22.99862480 9.46336079 -2.35895205 170 0 0
-23.04113579 9.41513824 -2.34138894 170 0 0
-23.07064629 9.36025906 -2.28250289 170 0 0
-23.14569283 9.44591331 -2.23388696 170 0 0
-23.04652405 9.50517559 -2.33047891 170 0 0
-23.05884552 9.42858028 -2.31500793 170 0 0
-23.09888077 9.42633343 -2.29716396 170 0 0
-23.07386780 9.64319897 -2.28185892 170 0 0
-23.04552460 9.45438576 -2.34114790 170 0 0
-23.16613960 9.59184361 -2.29290199 170 0 0
-23.39899826 9.71705341 -2.37632489 170 0 0
-22.99974632 9.58633232 -2.35365295 170 0 0
-23.01517677 9.51483536 -2.27192712 170 0 0
-23.11867714 9.71874046 -2.37973499 170 0 0
-23.04846573 9.47552872 -2.32026410 170 0 0
-23.04530907 9.45442772 -2.34590197 170 0 0
-23.02205467 9.63331985 -2.36647105 170 0 0
-23.03691864 9.43787861 -2.33670592 170 0 0
-23.36960220 9.66379547 -2.34926295 170 0 0
-23.03897858 9.51472569 -2.32027507 170 0 0
-23.10144615 9.38955688 -2.33591890 170 0 0
-23.05365372 9.48308277 -2.26709890 170 0 0
-23.02942085 9.49033260 -2.33505392 170 0 0
-23.07139587 9.75535202 -2.31640100 170 0 0
-23.09664154 9.52585602 -2.27077389 170 0 0
-23.08627510 9.40795898 -2.29698610 170 0 0
-23.00798225 9.63996506 -2.36574292 170 0 0
-23.02977180 9.54843998 -2.37692094 170 0 0
-23.04909325 9.61670399 -2.33250809 170 0 0
-23.04928589 9.44315147 -2.30752110 170 0 0
-23.17338181 9.35574436 -2.34578896 170 0 0
-23.06542587 9.42484570 -2.30752802 170 0 0
-23.13503265 9.54873562 -2.27604294 170 0 0
-23.05605507 9.60993767 -2.33993411 170 0 0
-23.08342934 9.55863571 -2.26768208 170 0 0
-23.09316635 9.38600159 -2.30808806 170 0 0
-23.05265808 9.38178253 -2.36053705 170 0 0
-23.02648544 9.38357544 -2.35174704 170 0 0
-23.05943680 9.53575802 -2.35179305 170 0 0
-22.97299957 9.44972229 -2.34941697 170 0 0
-23.05490875 9.60947704 -2.33675194 170 0 0
-23.01458359 9.60521221 -2.32495999 170 0 0
-23.22782326 9.71986675 -2.35832906 170 0 0
-23.33163071 9.66388893 -2.34779096 170 0 0
-23.05508804 9.61344337 -2.29382396 170 0 0
-23.01221848 9.40318489 -2.35788989 170 0 0
-23.07487488 9.75680542 -2.31839895 170 0 0
-23.00793839 9.53963280 -2.30410910 170 0 0
-23.04546738 9.64351082 -2.31236410 170 0 0
-23.10965729 9.72128773 -2.34342408 170 0 0
-23.13670349 9.68916798 -2.28656697 170 0 0
-23.02282906 9.65946865 -2.33081698 170 0 0
-23.00155449 9.52235699 -2.36010194 170 0 0
-23.04637337 9.40480423 -2.36097193 170 0 0
-23.04032707 9.52783966 -2.35321903 170 0 0
-23.05188560 9.41968536 -2.31976390 170 0 0
-23.00105667 9.47846317 -2.35385299 170 0 0
-23.04431152 9.63112640 -2.23908401 170 0 0
-23.08235741 9.35600853 -2.28032899 170 0 0
-23.06379509 9.37400913 -2.36644292 170 0 0
-23.17344856 9.55766678 -2.25802898 170 0 0
-23.11525917 9.70069408 -2.35571599 170 0 0
-23.37784004 9.70017338 -2.36307096 170 0 0
-22.93572426 9.40910721 -2.36426401 170 0 0
-23.04184341 9.52038193 -2.28445005 170 0 0
-22.99779320 9.61098003 -2.33767390 170 0 0
-23.13205147 9.45244217 -2.26793694 170 0 0
-22.99563789 9.38426208 -2.33307290 170 0 0
-23.03073311 9.39851093 -2.34785891 170 0 0
-23.05648613 9.44630623 -2.27830291 170 0 0
-22.96659851 9.53470898 -2.30224609 170 0 0
-23.08286095 9.67795181 -2.33259392 170 0 0
-23.11518669 9.66001415 -2.36624908 170 0 0
-23.10228920 9.40449619 -2.31789589 170 0 0
-23.08055878 9.56994724 -2.25469303 170 0 0
-23.00348854 9.61322212 -2.35764503 170 0 0
-23.01323318 9.59205723 -2.34042001 170 0 0
-23.01751709 9.61389256 -2.38226199 170 0 0
-23.00263405 9.46101665 -2.35053492 170 0 0
-23.05902863 9.44731331 -2.28482795 170 0 0
-23.00707245 9.47882271 -2.35854101 170 0 0
-23.06558609 9.61402130 -2.25601602 170 0 0
-23.11632347 9.36954021 -2.31561303 170 0 0
-23.02163124 9.67104912 -2.32134795 170 0 0
-23.05224037 9.50756836 -2.32624793 170 0 0
-23.20878601 9.69022655 -2.36271000 170 0 0
-23.03237534 9.65049744 -2.32424092 170 0 0
-23.16207695 9.45261574 -2.23386908 170 0 0
-23.00325203 9.57522678 -2.35341191 170 0 0
-23.18036461 9.72547245 -2.29400110 170 0 0
-23.05357742 9.46065140 -2.29489708 170 0 0
-23.08625984 9.65606976 -2.33495903 170 0 0
-23.16438293 9.40281963 -2.35629797 170 0 0
-23.11153221 9.60826397 -2.23749709 170 0 0
-23.09969330 9.57763195 -2.29216695 170 0 0
-23.07965088 9.38059902 -2.29412103 170 0 0
-22.99677849 9.64833260 -2.35883093 170 0 0
-23.03713989 9.46402931 -2.29053402 170 0 0
-23.00173950 9.42331505 -2.35588598 170 0 0
-23.02683258 9.45955181 -2.32437897 170 0 0
-23.03353691 9.50409222 -2.34663010 170 0 0
-23.03533554 9.47508526 -2.33302498 170 0 0
-23.16687584 9.59301186 -2.23152900 170 0 0
-23.14539528 9.53340244 -2.24451494 170 0 0
-23.05233002 9.50748253 -2.34230995 170 0 0
-23.04908943 9.51885033 -2.32775402 170 0 0
-23.09873581 9.69098091 -2.38580990 170 0 0
-23.09493256 9.57585335 -2.26374507 170 0 0
-23.13341713 9.73145580 -2.32004094 170 0 0
-23.09296227 9.60047531 -2.24466705 170 0 0
-23.13122177 9.43975925 -2.26763201 170 0 0
-23.07019043 9.41455555 -2.30377793 170 0 0
-23.09509659 9.41193295 -2.30104494 170 0 0
-23.14695358 9.69872475 -2.30223107 170 0 0
-23.14011955 9.60643387 -2.26797605 170 0 0
-23.16152191 9.59455490 -2.25687194 170 0 0
-23.18610954 9.72793388 -2.28686905 170 0 0
-23.08115959 9.38145447 -2.31321406 170 0 0
-23.02606583 9.54672337 -2.33893991 170 0 0
-23.01321983 9.48549271 -2.34995508 170 0 0
-22.99838638 9.43484402 -2.31069589 170 0 0
-23.01696968 9.58083057 -2.36958694 170 0 0
-23.00291061 9.51214409 -2.38075900 170 0 0
-23.05761909 9.63212204 -2.26415706 170 0 0
-23.04800415 9.39363289 -2.32733703 170 0 0
-23.14030457 9.66690922 -2.34228396 170 0 0
-23.26263428 9.68058968 -2.33995390 170 0 0
-23.03466225 9.51278877 -2.34082794 170 0 0
-23.09982300 9.56256294 -2.27782202 170 0 0
-23.00265312 9.63792515 -2.33894205 170 0 0
-23.07810020 9.70790958 -2.35474396 170 0 0
-23.03845787 9.52711868 -2.34486103 170 0 0
-23.09684563 9.59013844 -2.26700997 170 0 0
-23.02666283 9.52238178 -2.32429290 170 0 0
-23.02069283 9.44413090 -2.34831405 170 0 0
-23.03771400 9.46405602 -2.32066798 170 0 0
-23.05332756 9.65439510 -2.35703111 170 0 0
-23.03683853 9.58332443 -2.32020211 170 0 0
-23.41156960 9.70265770 -2.34117699 170 0 0
-23.05858421 9.64889622 -2.32796311 170 0 0
-22.97106743 9.51977921 -2.38060904 170 0 0
-23.11162186 9.34391212 -2.25943089 170 0 0
-23.00850487 9.59920597 -2.35920000 170 0 0
-23.09177780 9.61250687 -2.29994011 170 0 0
-22.92938614 9.41972828 -2.34190106 170 0 0
-23.13679314 9.48816395 -2.24590206 170 0 0
-23.09589386 9.61427593 -2.22312188 170 0 0
-23.11910820 9.67855835 -2.33363390 170 0 0
-23.04708290 9.45500755 -2.34293199 170 0 0
-23.10803986 9.59369946 -2.27542901 170 0 0
-23.15915108 9.46340942 -2.28615999 170 0 0
-22.97653008 9.58919430 -2.34211802 170 0 0
-23.06502914 9.48779678 -2.26349711 170 0 0
-22.99000359 9.59460735 -2.37277794 170 0 0
-23.08388901 9.73785114 -2.32761002 170 0 0
-23.10989571 9.56276703 -2.29753089 170 0 0
-23.11279106 9.58320427 -2.27340388 170 0 0
-23.14572525 9.72447014 -2.36346102 170 0 0
-23.09581566 9.39939690 -2.35828304 170 0 0
-23.09877777 9.72923565 -2.33435893 170 0 0
-23.24731255 9.66923904 -2.35914111 170 0 0
-23.14396858 9.43179989 -2.25592303 170 0 0
-22.97577667 9.43881798 -2.34182596 170 0 0
-23.09340286 9.58771133 -2.26160312 170 0 0
-23.11545944 9.59670925 -2.28696895 170 0 0
-23.19643593 9.39032173 -2.32405591 170 0 0
-23.15356827 9.58778000 -2.25914097 170 0 0
-23.02209854 9.44484615 -2.32755399 170 0 0
-23.11269379 9.60844803 -2.27903795 170 0 0
-23.06755829 9.62752724 -2.30183196 170 0 0
-23.25794220 9.66364670 -2.30098200 170 0 0
-23.05258560 9.43228817 -2.32006311 170 0 0
-23.01870155 9.44312382 -2.32077909 170 0 0
-23.28332138 9.56752777 -2.28816891 170 0 0
-23.16822052 9.61074543 -2.30254507 170 0 0
-23.03388405 9.53765583 -2.33048606 170 0 0
-23.03845406 9.48911858 -2.26940799 170 0 0
-23.01528358 9.60508728 -2.38524508 170 0 0
-23.09311485 9.58753872 -2.26914096 170 0 0
